trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash,seed,initial_correct_bandit
1,S,1,S,E,1,1,4d6a10bc6a953e36e8929f9481d6ae887f36a349ea2787b3ff8e172d44c7bf6d,1540770719,2
2,S,1,S,E,0,1,10c4bd824668c875804164d7855ccf9c80438321d38ed9152ebf6a2574f567ab,1540770719,2
3,E,2,S,E,1,2,e36b170dded72363de6d92266efa87120ba1df93005f5843da2192ca6884d1e0,1540770719,2
4,E,2,S,E,1,3,847eb2db66b5193e51ffa6f2056bd376ed492dbb848b7ad56f0332290b22279b,1540770719,2
5,E,2,S,E,1,4,a9b3dfe6499a7962fda60e399e236bed36f1a525c133b454ca83a040a9dc1fd0,1540770719,2
6,E,2,S,E,1,5,4f1a1648dd204693cf053f4af1d6319a51733700f48b6481e55dd509f12819b9,1540770719,2
7,E,2,S,E,0,5,10061bfb24167d794ca8c9352d84d83cb56c0411b3c9f9a322c32c7939212850,1540770719,2
8,S,1,S,E,0,5,949ddfcb126b65e8b5e5680b6754f6ec85575c4b4512ec14db8ebe540b460dee,1540770719,2
9,E,2,S,E,1,6,10e38ce6b7310596805bcd1038702f3a0a54242a9b27ef18063bb65415432243,1540770719,2
10,E,2,S,E,1,7,c4ddd2059b40c5b56b070fa07b722c90825356af953117869bd4c09dabe23b71,1540770719,2
11,E,2,S,E,1,8,23043f8a06a7578794ab35248b2313b6a3d4f4508a4ee2d27e426c037a3c6695,1540770719,2
12,E,2,S,E,1,9,525f3d6bdac384bf65d4dfa770a5dd95f5fdf7f4d0e63412d1b3e29e74a3b188,1540770719,2
13,E,2,S,E,0,9,9f2e102e88de69635572f6a14292c876a09cb3d33386a273ee94f337513b4254,1540770719,2
14,S,1,S,E,0,9,73999527653fbfed4acfe852811c7355872b729acab92483ef93aba047d66cd3,1540770719,2
15,E,2,S,E,1,10,ccbe470748f9c921f601c8ec9d42b96d31e029b04f813df480af1aaf7e2b502b,1540770719,2
