participant_id,trial_index,ground_truth,nll,top2
96531,1,E,0.6931471824645996,"[('P', 0.5), ('E', 0.5)]"
96531,2,P,0.25192904472351074,"[('P', 0.7772998809814453), ('E', 0.22270016372203827)]"
96531,3,P,0.9740769863128662,"[('E', 0.622459352016449), ('P', 0.3775406777858734)]"
96531,4,E,0.4740769863128662,"[('E', 0.622459352016449), ('P', 0.3775406777858734)]"
96531,5,E,0.8981232643127441,"[('P', 0.5926665663719177), ('E', 0.4073334038257599)]"
96531,6,E,1.1368709802627563,"[('P', 0.6791786551475525), ('E', 0.3208213150501251)]"
96531,7,E,0.3132617473602295,"[('E', 0.7310584783554077), ('P', 0.26894140243530273)]"
96531,8,P,0.8981232643127441,"[('E', 0.5926665663719177), ('P', 0.4073334038257599)]"
96531,9,E,0.6931471824645996,"[('P', 0.5), ('E', 0.5)]"
96531,10,P,1.3132617473602295,"[('E', 0.7310584783554077), ('P', 0.26894140243530273)]"
96531,11,P,0.8981232643127441,"[('E', 0.5926665663719177), ('P', 0.4073334038257599)]"
96531,12,P,0.8981232643127441,"[('E', 0.5926665663719177), ('P', 0.4073334038257599)]"
96531,13,P,0.825939416885376,"[('E', 0.562176525592804), ('P', 0.43782350420951843)]"
96531,14,P,0.7575989961624146,"[('E', 0.531209409236908), ('P', 0.4687906503677368)]"
96531,15,P,0.6325989961624146,"[('P', 0.531209409236908), ('E', 0.4687906503677368)]"
96531,16,P,0.4740769863128662,"[('P', 0.622459352016449), ('E', 0.3775406777858734)]"
96531,17,E,1.1368709802627563,"[('P', 0.6791786551475525), ('E', 0.3208213150501251)]"
96531,18,P,1.5019290447235107,"[('E', 0.7772998809814453), ('P', 0.22270016372203827)]"
96531,19,P,0.825939416885376,"[('E', 0.562176525592804), ('P', 0.43782350420951843)]"
96531,20,P,0.4740769863128662,"[('P', 0.622459352016449), ('E', 0.3775406777858734)]"
96531,21,P,0.3132617473602295,"[('P', 0.7310584783554077), ('E', 0.26894140243530273)]"
96531,22,P,0.25192904472351074,"[('P', 0.7772998809814453), ('E', 0.22270016372203827)]"
96531,23,P,0.25192904472351074,"[('P', 0.7772998809814453), ('E', 0.22270016372203827)]"
96531,24,P,0.22541262209415436,"[('P', 0.7981867790222168), ('E', 0.2018132209777832)]"
96531,25,P,0.2014133334159851,"[('P', 0.8175744414329529), ('E', 0.18242549896240234)]"
96531,26,E,1.9102240800857544,"[('P', 0.851952850818634), ('E', 0.14804720878601074)]"
96531,27,P,0.825939416885376,"[('E', 0.562176525592804), ('P', 0.43782350420951843)]"
96531,28,P,0.3484445810317993,"[('P', 0.7057850360870361), ('E', 0.29421499371528625)]"
96531,29,P,0.2014133334159851,"[('P', 0.8175744414329529), ('E', 0.18242549896240234)]"
96531,30,E,1.9102240800857544,"[('P', 0.851952850818634), ('E', 0.14804720878601074)]"
96531,31,P,0.5231232643127441,"[('P', 0.5926665663719177), ('E', 0.4073334038257599)]"
96531,32,P,0.3484445810317993,"[('P', 0.7057850360870361), ('E', 0.29421499371528625)]"
96531,33,P,0.25192904472351074,"[('P', 0.7772998809814453), ('E', 0.22270016372203827)]"
96531,34,P,0.28115010261535645,"[('P', 0.7549149990081787), ('E', 0.24508503079414368)]"
96531,35,P,0.25192904472351074,"[('P', 0.7772998809814453), ('E', 0.22270016372203827)]"
96531,36,P,0.2014133334159851,"[('P', 0.8175744414329529), ('E', 0.18242549896240234)]"
96531,37,P,0.2014133334159851,"[('P', 0.8175744414329529), ('E', 0.18242549896240234)]"
96531,38,P,0.2014133334159851,"[('P', 0.8175744414329529), ('E', 0.18242549896240234)]"
96531,39,P,0.2014133334159851,"[('P', 0.8175744414329529), ('E', 0.18242549896240234)]"
96531,40,P,0.1602240949869156,"[('P', 0.851952850818634), ('E', 0.14804720878601074)]"
96531,41,E,1.7014133930206299,"[('P', 0.8175744414329529), ('E', 0.18242549896240234)]"
96531,42,P,0.3132617473602295,"[('P', 0.7310584783554077), ('E', 0.26894140243530273)]"
96531,43,P,0.2014133334159851,"[('P', 0.8175744414329529), ('E', 0.18242549896240234)]"
96531,44,P,0.1602240949869156,"[('P', 0.851952850818634), ('E', 0.14804720878601074)]"
96531,45,P,0.12692804634571075,"[('P', 0.8807970285415649), ('E', 0.11920291185379028)]"
96531,46,P,0.12692804634571075,"[('P', 0.8807970285415649), ('E', 0.11920291185379028)]"
96531,47,P,0.12692804634571075,"[('P', 0.8807970285415649), ('E', 0.11920291185379028)]"
